NA1_5271229534 , 1745181244476 , FluffyWhale , TOP , Quinn , 1712 , 200 , False , False , False , True , 5 , 5 , 1 , 541 , 181 , 10753 , 126 , 126 , 5281 , 122598 , 24203 , 0 , 19576 , 1 , 2455 , 2287 , 2560 , 4180 , 0 , 120017 , 21789 , 11734 , 0 , 0 , 0 , 0 , 4 , 6423 , 1 , 0 , 1 , 2139 , 0 , 0 , 0 , 1 , 1 , 3 , 2139 , 14 , 0 , 0 , 8 , True , 0 , 0 , 11164 , 10850 , 182 , 0 , 4 , 5 , 14256 , 15 , 0 , False , False , False , False , 36 , 142 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 61 , 18 , 37 , 20
NA1_5271229534 , 1745181244476 , ObKnoxious , JUNGLE , Sejuani , 1712 , 200 , False , False , False , True , 0 , 1 , 12 , 1576 , 43 , 27744 , 38580 , 4424 , 4077 , 148780 , 8467 , 0 , 26374 , 5 , 51265 , 40 , 1590 , 13552 , 321 , 58933 , 4003 , 20706 , 0 , 3 , 0 , 0 , 98 , 40851 , 0 , 0 , 0 , 1010 , 0 , 0 , 0 , 1 , 2 , 3 , 1010 , 39 , 8 , 2 , 18 , True , 8 , 0 , 8381 , 7950 , 32 , 55 , 4 , 0 , 11977 , 14 , 0 , False , False , False , False , 21 , 176 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 5 , 0 , 3 , 0 , 0 , 0 , 31 , 77 , 78 , 7
NA1_5271229534 , 1745181244476 , pyro , MIDDLE , Ahri , 1712 , 200 , False , False , False , True , 3 , 1 , 7 , 1558 , 49 , 9021 , 75386 , 13307 , 3975 , 127425 , 16521 , 0 , 18112 , 1 , 36482 , 1882 , 2810 , 7716 , 0 , 15556 , 1331 , 11326 , 0 , 0 , 0 , 0 , 4 , 12973 , 0 , 0 , 1 , 8751 , 0 , 1 , 0 , 1 , 3 , 3 , 8751 , 23 , 1 , 2 , 12 , True , 1 , 0 , 10789 , 10175 , 202 , 0 , 0 , 3 , 15288 , 16 , 0 , False , False , False , False , 19 , 64 , 0 , 1 , 0 , 2 , 0 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 81 , 63 , 30 , 25
NA1_5271229534 , 1745181244476 , D1stract1n , BOTTOM , Xayah , 1712 , 200 , False , False , False , True , 19 , 2 , 1 , 1198 , 80 , 17760 , 1315 , 608 , 5232 , 188894 , 39314 , 0 , 18672 , 1 , 3610 , 943 , 1798 , 7308 , 0 , 183968 , 37762 , 11641 , 0 , 1 , 0 , 0 , 8 , 20594 , 0 , 0 , 0 , 9722 , 1 , 1 , 0 , 3 , 6 , 3 , 9722 , 35 , 4 , 3 , 11 , True , 4 , 0 , 14513 , 13800 , 203 , 0 , 4 , 19 , 12518 , 14 , 0 , False , True , False , False , 34 , 113 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 652 , 0 , 83 , 61 , 52 , 7
NA1_5271229534 , 1745181244476 , Star Grompian , UTILITY , Karma , 1712 , 200 , False , False , False , True , 0 , 3 , 21 , 1419 , 81 , 11493 , 12946 , 4469 , 3757 , 18052 , 5349 , 8925 , 13987 , 3 , 1451 , 0 , 1776 , 4284 , 1658 , 3654 , 879 , 8453 , 0 , 0 , 0 , 0 , 0 , 2849 , 0 , 0 , 0 , 1799 , 0 , 0 , 0 , 3 , 6 , 3 , 1799 , 48 , 7 , 3 , 19 , True , 5 , 0 , 8163 , 6925 , 22 , 0 , 0 , 0 , 10581 , 13 , 0 , True , False , False , False , 23 , 91 , 0 , 0 , 0 , 1 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 39 , 23 , 84 , 26
NA1_5271223279 , 1745180604503 , FluffyWhale , TOP , Yorick , 101 , 200 , True , False , False , True , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , True , 0 , 0 , 503 , 500 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , False , False , False , False , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
NA1_5271223279 , 1745180604503 , ObKnoxious , JUNGLE , Nocturne , 101 , 200 , True , False , False , True , 0 , 0 , 0 , 0 , 0 , 80 , 0 , 0 , 0 , 628 , 0 , 0 , 210 , 1 , 137 , 0 , 0 , 97 , 0 , 491 , 0 , 210 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , True , 0 , 0 , 503 , 500 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , False , False , False , False , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0
NA1_5271223279 , 1745180604503 , D1stract1n , MIDDLE , Neeko , 101 , 200 , True , False , False , True , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 212 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 212 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , True , 0 , 0 , 524 , 500 , 1 , 0 , 0 , 0 , 61 , 1 , 0 , False , False , False , False , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0
NA1_5271223279 , 1745180604503 , pyro , BOTTOM , Jhin , 101 , 200 , True , False , False , True , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , True , 0 , 0 , 503 , 500 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , False , False , False , False , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
NA1_5271223279 , 1745180604503 , Star Grompian , UTILITY , Zoe , 101 , 200 , True , False , False , True , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , True , 0 , 0 , 503 , 500 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , False , False , False , False , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
NA1_5271194815 , 1745177464807 , FluffyWhale , TOP , Ornn , 2330 , 100 , False , False , False , False , 8 , 6 , 14 , 1107 , 232 , 109858 , 95563 , 36312 , 21580 , 185731 , 51027 , 0 , 57804 , 1 , 12170 , 734 , 4111 , 9935 , 0 , 77998 , 13981 , 32112 , 0 , 0 , 0 , 0 , 0 , 17468 , 0 , 1 , 0 , 7718 , 0 , 1 , 1 , 3 , 5 , 10 , 7718 , 19 , 0 , 2 , 11 , False , 0 , 0 , 15353 , 14950 , 207 , 0 , 0 , 8 , 20840 , 18 , 0 , False , False , False , False , 92 , 683 , 0 , 0 , 0 , 1 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 38 , 0 , 118 , 92 , 76 , 27
NA1_5271194815 , 1745177464807 , ObKnoxious , JUNGLE , Sejuani , 2330 , 100 , False , False , False , False , 1 , 7 , 11 , 491 , 218 , 51443 , 72210 , 7976 , 18164 , 259074 , 11554 , 0 , 36368 , 5 , 95757 , 168 , 1595 , 13526 , 302 , 91107 , 3410 , 16609 , 1 , 1 , 0 , 0 , 167 , 43191 , 0 , 1 , 0 , 532 , 0 , 0 , 1 , 0 , 1 , 10 , 532 , 58 , 13 , 1 , 26 , False , 12 , 0 , 11535 , 9950 , 21 , 118 , 4 , 1 , 17673 , 17 , 0 , False , False , False , False , 23 , 332 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 4 , 1 , 4 , 0 , 53 , 0 , 39 , 104 , 120 , 12
NA1_5271194815 , 1745177464807 , D1stract1n , MIDDLE , Yone , 2330 , 100 , False , False , False , False , 16 , 8 , 3 , 462 , 293 , 38419 , 26033 , 7698 , 15391 , 220011 , 39933 , 0 , 38524 , 1 , 7761 , 3589 , 4446 , 10334 , 0 , 186216 , 28644 , 18685 , 0 , 0 , 0 , 0 , 3 , 16896 , 0 , 1 , 0 , 4638 , 0 , 0 , 1 , 1 , 1 , 10 , 4638 , 21 , 0 , 1 , 12 , False , 0 , 0 , 16137 , 14550 , 214 , 2 , 0 , 16 , 20493 , 18 , 0 , False , False , False , False , 29 , 183 , 2 , 5 , 0 , 0 , 0 , 5 , 3 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 954 , 0 , 311 , 77 , 68 , 15
NA1_5271194815 , 1745177464807 , pyro , BOTTOM , Smolder , 2330 , 100 , False , False , False , False , 9 , 7 , 9 , 580 , 220 , 14037 , 19107 , 5471 , 7316 , 258155 , 36216 , 0 , 26426 , 1 , 35726 , 4387 , 2115 , 5568 , 0 , 203321 , 26357 , 16995 , 0 , 1 , 0 , 0 , 12 , 36809 , 0 , 1 , 0 , 3690 , 1 , 1 , 1 , 3 , 4 , 10 , 3690 , 19 , 0 , 0 , 13 , False , 0 , 0 , 16251 , 16283 , 250 , 4 , 0 , 9 , 17013 , 17 , 0 , False , False , False , False , 11 , 360 , 0 , 0 , 0 , 15 , 0 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 515 , 0 , 240 , 94 , 54 , 11
NA1_5271194815 , 1745177464807 , Star Grompian , UTILITY , Karma , 2330 , 100 , False , False , False , False , 2 , 5 , 17 , 1189 , 161 , 17360 , 12650 , 5308 , 7214 , 23378 , 6767 , 10769 , 24143 , 5 , 6565 , 684 , 1872 , 7181 , 2453 , 4163 , 774 , 15056 , 0 , 0 , 0 , 0 , 0 , 6385 , 0 , 1 , 0 , 2999 , 0 , 1 , 1 , 0 , 2 , 10 , 2999 , 66 , 6 , 4 , 31 , False , 5 , 0 , 10116 , 9075 , 21 , 0 , 0 , 2 , 16329 , 16 , 0 , False , False , False , False , 25 , 91 , 0 , 0 , 0 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 52 , 21 , 104 , 28
NA1_5270573342 , 1745102012492 , FluffyWhale , TOP , Sion , 2395 , 100 , False , False , False , False , 5 , 10 , 3 , 313 , 349 , 136639 , 94684 , 17424 , 58172 , 307176 , 53468 , 0 , 100781 , 1 , 6140 , 1086 , 3747 , 17447 , 0 , 206352 , 34958 , 38861 , 0 , 0 , 0 , 0 , 5 , 10203 , 0 , 1 , 0 , 8111 , 0 , 0 , 2 , 2 , 2 , 10 , 8111 , 22 , 0 , 1 , 12 , False , 0 , 0 , 17326 , 17150 , 306 , 0 , 4 , 5 , 22549 , 18 , 0 , False , False , False , False , 77 , 801 , 0 , 2 , 0 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 116 , 101 , 51 , 13
NA1_5270573342 , 1745102012492 , ObKnoxious , JUNGLE , Sejuani , 2395 , 100 , False , False , False , False , 2 , 5 , 9 , 1022 , 172 , 71578 , 75563 , 8099 , 18684 , 278782 , 13635 , 0 , 38140 , 5 , 91880 , 622 , 550 , 15121 , 332 , 111338 , 4914 , 18906 , 0 , 3 , 0 , 0 , 187 , 21997 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 10 , 0 , 65 , 8 , 11 , 22 , False , 7 , 0 , 12464 , 11550 , 48 , 141 , 12 , 2 , 18041 , 17 , 0 , True , False , False , False , 27 , 415 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 11 , 0 , 6 , 0 , 6 , 0 , 35 , 103 , 125 , 8
NA1_5270573342 , 1745102012492 , pyro , MIDDLE , Yone , 2395 , 100 , False , False , False , False , 3 , 9 , 6 , 637 , 371 , 31257 , 32916 , 4979 , 18176 , 235367 , 20955 , 0 , 35351 , 1 , 1968 , 1550 , 586 , 6724 , 0 , 200482 , 14424 , 16588 , 0 , 0 , 0 , 0 , 4 , 23157 , 0 , 1 , 0 , 999 , 0 , 0 , 2 , 0 , 1 , 10 , 999 , 28 , 0 , 4 , 14 , False , 0 , 0 , 12993 , 12800 , 253 , 2 , 0 , 3 , 19717 , 18 , 0 , False , False , False , False , 21 , 206 , 0 , 0 , 0 , 6 , 0 , 1 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 701 , 0 , 259 , 105 , 33 , 9
NA1_5270573342 , 1745102012492 , D1stract1n , BOTTOM , Yasuo , 2395 , 100 , False , False , False , False , 11 , 6 , 4 , 511 , 200 , 43735 , 7983 , 2028 , 15754 , 355665 , 32127 , 0 , 31445 , 1 , 19827 , 1815 , 195 , 4469 , 0 , 327854 , 28283 , 15495 , 0 , 0 , 0 , 0 , 23 , 10171 , 0 , 1 , 0 , 3795 , 0 , 0 , 2 , 3 , 3 , 10 , 3795 , 26 , 0 , 3 , 13 , False , 0 , 0 , 17176 , 17000 , 302 , 12 , 10 , 11 , 18229 , 17 , 0 , False , True , False , False , 39 , 269 , 0 , 2 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 945 , 0 , 399 , 24 , 72 , 13
NA1_5270573342 , 1745102012492 , Star Grompian , UTILITY , Janna , 2395 , 100 , False , False , False , False , 3 , 4 , 15 , 1549 , 138 , 13407 , 20963 , 8668 , 16513 , 27227 , 10024 , 10151 , 24212 , 6 , 1492 , 192 , 98 , 14899 , 8187 , 4771 , 1164 , 7601 , 0 , 0 , 0 , 0 , 0 , 3482 , 0 , 1 , 0 , 1757 , 0 , 0 , 2 , 0 , 3 , 10 , 1757 , 78 , 5 , 6 , 38 , False , 5 , 0 , 10539 , 9425 , 25 , 0 , 0 , 3 , 17802 , 17 , 0 , True , False , False , False , 43 , 174 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 89 , 49 , 60 , 8
NA1_5270528065 , 1745097328058 , FluffyWhale , TOP , Mordekaiser , 1897 , 100 , False , False , False , True , 21 , 3 , 5 , 870 , 117 , 61238 , 228384 , 63231 , 19479 , 254587 , 69833 , 0 , 38863 , 1 , 2875 , 1518 , 2597 , 20910 , 0 , 23327 , 5083 , 16787 , 0 , 0 , 0 , 0 , 0 , 22484 , 1 , 0 , 1 , 11416 , 0 , 1 , 1 , 4 , 5 , 6 , 11416 , 25 , 1 , 3 , 10 , True , 1 , 0 , 18609 , 18975 , 232 , 0 , 0 , 21 , 20078 , 18 , 0 , False , False , False , False , 41 , 605 , 0 , 1 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 186 , 99 , 79 , 12
NA1_5270528065 , 1745097328058 , ObKnoxious , JUNGLE , Sejuani , 1897 , 100 , False , False , False , True , 2 , 6 , 15 , 625 , 174 , 44200 , 49120 , 6100 , 13337 , 197564 , 9871 , 0 , 33101 , 5 , 74395 , 408 , 621 , 14065 , 318 , 74047 , 3362 , 19141 , 0 , 2 , 0 , 0 , 125 , 37116 , 0 , 0 , 0 , 3678 , 0 , 1 , 1 , 2 , 5 , 6 , 3678 , 45 , 6 , 1 , 16 , True , 5 , 0 , 10484 , 9850 , 36 , 89 , 0 , 2 , 13793 , 15 , 0 , False , False , False , False , 25 , 254 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 5 , 0 , 4 , 0 , 0 , 0 , 29 , 73 , 89 , 8
NA1_5270528065 , 1745097328058 , HugeTortoise151 , Invalid , Tristana , 1897 , 100 , False , False , False , True , 2 , 3 , 6 , 549 , 67 , 8331 , 13951 , 783 , 7592 , 136919 , 11460 , 0 , 17777 , 1 , 1316 , 135 , 0 , 6193 , 0 , 121651 , 10541 , 10185 , 0 , 0 , 0 , 0 , 8 , 11840 , 0 , 0 , 0 , 3570 , 0 , 0 , 1 , 1 , 2 , 6 , 3570 , 9 , 0 , 2 , 4 , True , 0 , 0 , 10327 , 9450 , 144 , 2 , 0 , 2 , 13346 , 15 , 0 , False , False , False , False , 1 , 74 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 504 , 0 , 36 , 28 , 33 , 5
NA1_5270528065 , 1745097328058 , D1stract1n , BOTTOM , Yasuo , 1897 , 100 , False , False , False , True , 10 , 9 , 5 , 527 , 277 , 25379 , 6399 , 1888 , 14441 , 187889 , 30991 , 0 , 32583 , 1 , 8349 , 829 , 3519 , 8871 , 0 , 173140 , 28273 , 14622 , 0 , 0 , 0 , 0 , 23 , 16906 , 0 , 0 , 0 , 3637 , 0 , 0 , 1 , 1 , 2 , 6 , 3637 , 15 , 0 , 2 , 8 , True , 0 , 0 , 12495 , 11955 , 173 , 8 , 9 , 10 , 13885 , 15 , 0 , False , False , False , False , 31 , 167 , 0 , 2 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1425 , 0 , 296 , 13 , 63 , 8
NA1_5270528065 , 1745097328058 , pyro , UTILITY , Braum , 1897 , 100 , False , False , False , True , 2 , 6 , 15 , 504 , 168 , 28500 , 10998 , 8328 , 14549 , 18968 , 10400 , 2327 , 26876 , 5 , 2506 , 646 , 1717 , 4749 , 362 , 5463 , 1426 , 10610 , 0 , 0 , 0 , 0 , 0 , 2006 , 0 , 0 , 0 , 728 , 1 , 1 , 1 , 0 , 3 , 6 , 728 , 64 , 2 , 3 , 31 , True , 2 , 0 , 8270 , 8250 , 19 , 0 , 0 , 2 , 10934 , 13 , 0 , False , False , False , False , 45 , 180 , 0 , 0 , 0 , 13 , 0 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 81 , 15 , 19 , 7
